"date","date_frac","m.y","country","code","cases"
2015-11-01,2015.83232441605,"Nov.15","Martinique","MTQ",21
2015-12-01,2015.91446169395,"Dec.15","Martinique","MTQ",0
2016-01-01,2016,"Jan.16","Martinique","MTQ",0
2016-02-01,2016.08487518716,"Feb.16","Martinique","MTQ",0
2016-03-01,2016.1642745558,"Mar.16","Martinique","MTQ",0
2016-04-01,2016.24914974296,"Apr.16","Martinique","MTQ",0
2016-05-01,2016.33128702086,"May.16","Martinique","MTQ",0
2016-06-01,2016.41616220803,"Jun.16","Martinique","MTQ",0
2016-07-01,2016.49829948593,"Jul.16","Martinique","MTQ",0
2016-08-01,2016.58317467309,"Aug.16","Martinique","MTQ",0
2016-09-01,2016.66804986025,"Sep.16","Martinique","MTQ",0
2016-10-01,2016.75018713815,"Oct.16","Martinique","MTQ",0
2016-11-01,2016.83506232531,"Nov.16","Martinique","MTQ",0
2016-12-01,2016.91719960321,"Dec.16","Martinique","MTQ",0
2017-05-01,2017.3285491116,"May.17","Martinique","MTQ",9
2017-06-01,2017.41342429876,"Jun.17","Martinique","MTQ",5
2017-07-01,2017.49556157666,"Jul.17","Martinique","MTQ",0
2017-08-01,2017.58043676383,"Aug.17","Martinique","MTQ",10
2017-09-01,2017.66531195099,"Sep.17","Martinique","MTQ",0
2017-10-01,2017.74744922889,"Oct.17","Martinique","MTQ",0
2017-11-01,2017.83232441605,"Nov.17","Martinique","MTQ",0
2017-12-01,2017.91446169395,"Dec.17","Martinique","MTQ",30
2013-12-01,2013.91446169395,"Dec.13","Mexico","MEX",0
2014-01-01,2014,"Jan.14","Mexico","MEX",0
2014-02-01,2014.08487518716,"Feb.14","Mexico","MEX",0
2014-03-01,2014.16153664654,"Mar.14","Mexico","MEX",0
2014-04-01,2014.2464118337,"Apr.14","Mexico","MEX",0
2014-05-01,2014.3285491116,"May.14","Mexico","MEX",0
2014-06-01,2014.41342429876,"Jun.14","Mexico","MEX",0
2014-07-01,2014.49556157666,"Jul.14","Mexico","MEX",0
2014-08-01,2014.58043676383,"Aug.14","Mexico","MEX",0
2014-09-01,2014.66531195099,"Sep.14","Mexico","MEX",0
2014-10-01,2014.74744922889,"Oct.14","Mexico","MEX",13
2014-11-01,2014.83232441605,"Nov.14","Mexico","MEX",0
2014-12-01,2014.91446169395,"Dec.14","Mexico","MEX",60
2015-01-01,2015,"Jan.15","Mexico","MEX",46
2015-02-01,2015.08487518716,"Feb.15","Mexico","MEX",12
2015-03-01,2015.16153664654,"Mar.15","Mexico","MEX",217
2015-04-01,2015.2464118337,"Apr.15","Mexico","MEX",448
2015-05-01,2015.3285491116,"May.15","Mexico","MEX",260
2015-06-01,2015.41342429876,"Jun.15","Mexico","MEX",424
2015-07-01,2015.49556157666,"Jul.15","Mexico","MEX",1057
2015-08-01,2015.58043676383,"Aug.15","Mexico","MEX",1924
2015-09-01,2015.66531195099,"Sep.15","Mexico","MEX",2843
2015-10-01,2015.74744922889,"Oct.15","Mexico","MEX",1587
2015-11-01,2015.83232441605,"Nov.15","Mexico","MEX",1760
2015-12-01,2015.91446169395,"Dec.15","Mexico","MEX",708
2016-01-01,2016,"Jan.16","Mexico","MEX",116
2016-02-01,2016.08487518716,"Feb.16","Mexico","MEX",73
2016-03-01,2016.1642745558,"Mar.16","Mexico","MEX",102
2016-04-01,2016.24914974296,"Apr.16","Mexico","MEX",84
2016-05-01,2016.33128702086,"May.16","Mexico","MEX",18
2016-06-01,2016.41616220803,"Jun.16","Mexico","MEX",25
2016-11-01,2016.83506232531,"Nov.16","Mexico","MEX",87
2016-12-01,2016.91719960321,"Dec.16","Mexico","MEX",51
2017-01-01,2017,"Jan.17","Mexico","MEX",0
2017-02-01,2017.08487518716,"Feb.17","Mexico","MEX",6
2017-03-01,2017.16153664654,"Mar.17","Mexico","MEX",2
2017-04-01,2017.2464118337,"Apr.17","Mexico","MEX",2
2017-05-01,2017.3285491116,"May.17","Mexico","MEX",5
2017-06-01,2017.41342429876,"Jun.17","Mexico","MEX",2
2017-07-01,2017.49556157666,"Jul.17","Mexico","MEX",2
2017-08-01,2017.58043676383,"Aug.17","Mexico","MEX",3
2017-09-01,2017.66531195099,"Sep.17","Mexico","MEX",2
2017-10-01,2017.74744922889,"Oct.17","Mexico","MEX",4
2017-11-01,2017.83232441605,"Nov.17","Mexico","MEX",8
2017-12-01,2017.91446169395,"Dec.17","Mexico","MEX",20
2013-12-01,2013.91446169395,"Dec.13","Montserrat","MSR",0
2014-01-01,2014,"Jan.14","Montserrat","MSR",0
2014-02-01,2014.08487518716,"Feb.14","Montserrat","MSR",0
2014-03-01,2014.16153664654,"Mar.14","Montserrat","MSR",0
2014-04-01,2014.2464118337,"Apr.14","Montserrat","MSR",0
2014-05-01,2014.3285491116,"May.14","Montserrat","MSR",0
2014-06-01,2014.41342429876,"Jun.14","Montserrat","MSR",0
2014-07-01,2014.49556157666,"Jul.14","Montserrat","MSR",0
2014-08-01,2014.58043676383,"Aug.14","Montserrat","MSR",0
2014-09-01,2014.66531195099,"Sep.14","Montserrat","MSR",0
2014-10-01,2014.74744922889,"Oct.14","Montserrat","MSR",61
2014-11-01,2014.83232441605,"Nov.14","Montserrat","MSR",0
2014-12-01,2014.91446169395,"Dec.14","Montserrat","MSR",3455
2015-01-01,2015,"Jan.15","Montserrat","MSR",1129
2015-02-01,2015.08487518716,"Feb.15","Montserrat","MSR",0
2015-03-01,2015.16153664654,"Mar.15","Montserrat","MSR",0
2015-04-01,2015.2464118337,"Apr.15","Montserrat","MSR",1
2015-05-01,2015.3285491116,"May.15","Montserrat","MSR",0
2015-06-01,2015.41342429876,"Jun.15","Montserrat","MSR",0
2015-07-01,2015.49556157666,"Jul.15","Montserrat","MSR",0
2015-08-01,2015.58043676383,"Aug.15","Montserrat","MSR",0
2015-09-01,2015.66531195099,"Sep.15","Montserrat","MSR",0
2015-10-01,2015.74744922889,"Oct.15","Montserrat","MSR",0
2015-11-01,2015.83232441605,"Nov.15","Montserrat","MSR",0
2015-12-01,2015.91446169395,"Dec.15","Montserrat","MSR",0
2016-01-01,2016,"Jan.16","Montserrat","MSR",0
2016-02-01,2016.08487518716,"Feb.16","Montserrat","MSR",0
2016-03-01,2016.1642745558,"Mar.16","Montserrat","MSR",0
2016-04-01,2016.24914974296,"Apr.16","Montserrat","MSR",0
2016-05-01,2016.33128702086,"May.16","Montserrat","MSR",0
2016-06-01,2016.41616220803,"Jun.16","Montserrat","MSR",5
2016-07-01,2016.49829948593,"Jul.16","Montserrat","MSR",0
2016-08-01,2016.58317467309,"Aug.16","Montserrat","MSR",0
2016-09-01,2016.66804986025,"Sep.16","Montserrat","MSR",0
2016-10-01,2016.75018713815,"Oct.16","Montserrat","MSR",0
2016-11-01,2016.83506232531,"Nov.16","Montserrat","MSR",0
2016-12-01,2016.91719960321,"Dec.16","Montserrat","MSR",0
2013-12-01,2013.91446169395,"Dec.13","Nicaragua","NIC",0
2014-01-01,2014,"Jan.14","Nicaragua","NIC",0
2014-02-01,2014.08487518716,"Feb.14","Nicaragua","NIC",0
2014-03-01,2014.16153664654,"Mar.14","Nicaragua","NIC",0
2014-04-01,2014.2464118337,"Apr.14","Nicaragua","NIC",0
2014-05-01,2014.3285491116,"May.14","Nicaragua","NIC",0
2014-06-01,2014.41342429876,"Jun.14","Nicaragua","NIC",0
2014-07-01,2014.49556157666,"Jul.14","Nicaragua","NIC",0
2014-08-01,2014.58043676383,"Aug.14","Nicaragua","NIC",0
2014-09-01,2014.66531195099,"Sep.14","Nicaragua","NIC",0
2014-10-01,2014.74744922889,"Oct.14","Nicaragua","NIC",1
2014-11-01,2014.83232441605,"Nov.14","Nicaragua","NIC",0
2014-12-01,2014.91446169395,"Dec.14","Nicaragua","NIC",0
2015-01-01,2015,"Jan.15","Nicaragua","NIC",0
2015-02-01,2015.08487518716,"Feb.15","Nicaragua","NIC",128
2015-03-01,2015.16153664654,"Mar.15","Nicaragua","NIC",19052
2015-04-01,2015.2464118337,"Apr.15","Nicaragua","NIC",0
2015-05-01,2015.3285491116,"May.15","Nicaragua","NIC",0
2015-06-01,2015.41342429876,"Jun.15","Nicaragua","NIC",0
2015-07-01,2015.49556157666,"Jul.15","Nicaragua","NIC",0
2015-08-01,2015.58043676383,"Aug.15","Nicaragua","NIC",20953
2015-09-01,2015.66531195099,"Sep.15","Nicaragua","NIC",5778
2015-10-01,2015.74744922889,"Oct.15","Nicaragua","NIC",9992
2015-11-01,2015.83232441605,"Nov.15","Nicaragua","NIC",0
2015-12-01,2015.91446169395,"Dec.15","Nicaragua","NIC",0
2016-01-01,2016,"Jan.16","Nicaragua","NIC",17158
2016-02-01,2016.08487518716,"Feb.16","Nicaragua","NIC",1778
2016-03-01,2016.1642745558,"Mar.16","Nicaragua","NIC",2147
2016-04-01,2016.24914974296,"Apr.16","Nicaragua","NIC",1137
2016-05-01,2016.33128702086,"May.16","Nicaragua","NIC",0
2016-06-01,2016.41616220803,"Jun.16","Nicaragua","NIC",0
2016-07-01,2016.49829948593,"Jul.16","Nicaragua","NIC",66
2016-08-01,2016.58317467309,"Aug.16","Nicaragua","NIC",0
2016-09-01,2016.66804986025,"Sep.16","Nicaragua","NIC",0
2016-10-01,2016.75018713815,"Oct.16","Nicaragua","NIC",0
2016-11-01,2016.83506232531,"Nov.16","Nicaragua","NIC",0
2017-03-01,2017.16153664654,"Mar.17","Nicaragua","NIC",8
2017-04-01,2017.2464118337,"Apr.17","Nicaragua","NIC",309
2017-05-01,2017.3285491116,"May.17","Nicaragua","NIC",57
2017-06-01,2017.41342429876,"Jun.17","Nicaragua","NIC",96
2017-07-01,2017.49556157666,"Jul.17","Nicaragua","NIC",79
2017-08-01,2017.58043676383,"Aug.17","Nicaragua","NIC",65
2017-09-01,2017.66531195099,"Sep.17","Nicaragua","NIC",38
2017-10-01,2017.74744922889,"Oct.17","Nicaragua","NIC",28
2017-11-01,2017.83232441605,"Nov.17","Nicaragua","NIC",26
2017-12-01,2017.91446169395,"Dec.17","Nicaragua","NIC",27
2013-12-01,2013.91446169395,"Dec.13","Panama","PAN",0
2014-01-01,2014,"Jan.14","Panama","PAN",0
2014-02-01,2014.08487518716,"Feb.14","Panama","PAN",0
2014-03-01,2014.16153664654,"Mar.14","Panama","PAN",0
2014-04-01,2014.2464118337,"Apr.14","Panama","PAN",0
2014-05-01,2014.3285491116,"May.14","Panama","PAN",0
2014-06-01,2014.41342429876,"Jun.14","Panama","PAN",0
2014-07-01,2014.49556157666,"Jul.14","Panama","PAN",0
2014-08-01,2014.58043676383,"Aug.14","Panama","PAN",0
2014-09-01,2014.66531195099,"Sep.14","Panama","PAN",0
2014-10-01,2014.74744922889,"Oct.14","Panama","PAN",0
2014-11-01,2014.83232441605,"Nov.14","Panama","PAN",0
2014-12-01,2014.91446169395,"Dec.14","Panama","PAN",0
2015-01-01,2015,"Jan.15","Panama","PAN",0
2015-02-01,2015.08487518716,"Feb.15","Panama","PAN",0
2015-03-01,2015.16153664654,"Mar.15","Panama","PAN",0
2015-04-01,2015.2464118337,"Apr.15","Panama","PAN",0
2015-05-01,2015.3285491116,"May.15","Panama","PAN",0
2015-06-01,2015.41342429876,"Jun.15","Panama","PAN",5
2015-07-01,2015.49556157666,"Jul.15","Panama","PAN",8
2015-08-01,2015.58043676383,"Aug.15","Panama","PAN",127
2015-09-01,2015.66531195099,"Sep.15","Panama","PAN",0
2015-10-01,2015.74744922889,"Oct.15","Panama","PAN",8
2015-11-01,2015.83232441605,"Nov.15","Panama","PAN",0
2015-12-01,2015.91446169395,"Dec.15","Panama","PAN",6
2016-01-01,2016,"Jan.16","Panama","PAN",5
2016-02-01,2016.08487518716,"Feb.16","Panama","PAN",1
2016-03-01,2016.1642745558,"Mar.16","Panama","PAN",1
2016-04-01,2016.24914974296,"Apr.16","Panama","PAN",3
2016-05-01,2016.33128702086,"May.16","Panama","PAN",1
2016-06-01,2016.41616220803,"Jun.16","Panama","PAN",0
2016-07-01,2016.49829948593,"Jul.16","Panama","PAN",0
2016-08-01,2016.58317467309,"Aug.16","Panama","PAN",0
2016-09-01,2016.66804986025,"Sep.16","Panama","PAN",0
2016-11-01,2016.83506232531,"Nov.16","Panama","PAN",0
2016-12-01,2016.91719960321,"Dec.16","Panama","PAN",0
2017-03-01,2017.16153664654,"Mar.17","Panama","PAN",317
2017-04-01,2017.2464118337,"Apr.17","Panama","PAN",305
2017-05-01,2017.3285491116,"May.17","Panama","PAN",407
2017-06-01,2017.41342429876,"Jun.17","Panama","PAN",200
2017-07-01,2017.49556157666,"Jul.17","Panama","PAN",200
2017-08-01,2017.58043676383,"Aug.17","Panama","PAN",607
2017-09-01,2017.66531195099,"Sep.17","Panama","PAN",431
2017-10-01,2017.74744922889,"Oct.17","Panama","PAN",21
2017-11-01,2017.83232441605,"Nov.17","Panama","PAN",5
2017-12-01,2017.91446169395,"Dec.17","Panama","PAN",0
2013-12-01,2013.91446169395,"Dec.13","Paraguay","PRY",0
2014-01-01,2014,"Jan.14","Paraguay","PRY",0
2014-02-01,2014.08487518716,"Feb.14","Paraguay","PRY",1
2014-03-01,2014.16153664654,"Mar.14","Paraguay","PRY",0
2014-04-01,2014.2464118337,"Apr.14","Paraguay","PRY",0
2014-05-01,2014.3285491116,"May.14","Paraguay","PRY",21
2014-06-01,2014.41342429876,"Jun.14","Paraguay","PRY",37
2014-07-01,2014.49556157666,"Jul.14","Paraguay","PRY",0
2014-08-01,2014.58043676383,"Aug.14","Paraguay","PRY",0
2014-09-01,2014.66531195099,"Sep.14","Paraguay","PRY",0
2014-10-01,2014.74744922889,"Oct.14","Paraguay","PRY",0
2014-11-01,2014.83232441605,"Nov.14","Paraguay","PRY",400
2014-12-01,2014.91446169395,"Dec.14","Paraguay","PRY",0
2015-01-01,2015,"Jan.15","Paraguay","PRY",0
2015-02-01,2015.08487518716,"Feb.15","Paraguay","PRY",196
2015-03-01,2015.16153664654,"Mar.15","Paraguay","PRY",175
2015-04-01,2015.2464118337,"Apr.15","Paraguay","PRY",565
2015-05-01,2015.3285491116,"May.15","Paraguay","PRY",494
2015-06-01,2015.41342429876,"Jun.15","Paraguay","PRY",1186
2015-07-01,2015.49556157666,"Jul.15","Paraguay","PRY",146
2015-08-01,2015.58043676383,"Aug.15","Paraguay","PRY",518
2015-09-01,2015.66531195099,"Sep.15","Paraguay","PRY",436
2015-10-01,2015.74744922889,"Oct.15","Paraguay","PRY",462
2015-11-01,2015.83232441605,"Nov.15","Paraguay","PRY",181
2015-12-01,2015.91446169395,"Dec.15","Paraguay","PRY",150
2016-01-01,2016,"Jan.16","Paraguay","PRY",9
2016-02-01,2016.08487518716,"Feb.16","Paraguay","PRY",9
2016-03-01,2016.1642745558,"Mar.16","Paraguay","PRY",8
2016-04-01,2016.24914974296,"Apr.16","Paraguay","PRY",222
2016-05-01,2016.33128702086,"May.16","Paraguay","PRY",649
2016-06-01,2016.41616220803,"Jun.16","Paraguay","PRY",0
2016-07-01,2016.49829948593,"Jul.16","Paraguay","PRY",3
2016-08-01,2016.58317467309,"Aug.16","Paraguay","PRY",0
2016-09-01,2016.66804986025,"Sep.16","Paraguay","PRY",0
2016-10-01,2016.75018713815,"Oct.16","Paraguay","PRY",0
2016-11-01,2016.83506232531,"Nov.16","Paraguay","PRY",11
2016-12-01,2016.91719960321,"Dec.16","Paraguay","PRY",7
2017-02-01,2017.08487518716,"Feb.17","Paraguay","PRY",2
2017-04-01,2017.2464118337,"Apr.17","Paraguay","PRY",69
2017-05-01,2017.3285491116,"May.17","Paraguay","PRY",2
2017-06-01,2017.41342429876,"Jun.17","Paraguay","PRY",0
2017-07-01,2017.49556157666,"Jul.17","Paraguay","PRY",1
2017-08-01,2017.58043676383,"Aug.17","Paraguay","PRY",0
2017-09-01,2017.66531195099,"Sep.17","Paraguay","PRY",0
2017-10-01,2017.74744922889,"Oct.17","Paraguay","PRY",0
2017-11-01,2017.83232441605,"Nov.17","Paraguay","PRY",0
2017-12-01,2017.91446169395,"Dec.17","Paraguay","PRY",3
2013-12-01,2013.91446169395,"Dec.13","Peru","PER",0
2014-01-01,2014,"Jan.14","Peru","PER",0
2014-02-01,2014.08487518716,"Feb.14","Peru","PER",0
2014-03-01,2014.16153664654,"Mar.14","Peru","PER",0
2014-04-01,2014.2464118337,"Apr.14","Peru","PER",0
2014-05-01,2014.3285491116,"May.14","Peru","PER",1
2014-06-01,2014.41342429876,"Jun.14","Peru","PER",227
2014-07-01,2014.49556157666,"Jul.14","Peru","PER",1020
2014-08-01,2014.58043676383,"Aug.14","Peru","PER",5004
2014-09-01,2014.66531195099,"Sep.14","Peru","PER",3194
2014-10-01,2014.74744922889,"Oct.14","Peru","PER",8286
2014-11-01,2014.83232441605,"Nov.14","Peru","PER",3038
2014-12-01,2014.91446169395,"Dec.14","Peru","PER",3340
2015-01-01,2015,"Jan.15","Peru","PER",2254
2015-02-01,2015.08487518716,"Feb.15","Peru","PER",4352
2015-03-01,2015.16153664654,"Mar.15","Peru","PER",0
2015-04-01,2015.2464118337,"Apr.15","Peru","PER",0
2015-05-01,2015.3285491116,"May.15","Peru","PER",0
2015-06-01,2015.41342429876,"Jun.15","Peru","PER",18
2015-07-01,2015.49556157666,"Jul.15","Peru","PER",0
2015-08-01,2015.58043676383,"Aug.15","Peru","PER",44
2015-09-01,2015.66531195099,"Sep.15","Peru","PER",90
2015-10-01,2015.74744922889,"Oct.15","Peru","PER",0
2015-11-01,2015.83232441605,"Nov.15","Peru","PER",33
2015-12-01,2015.91446169395,"Dec.15","Peru","PER",0
2016-01-01,2016,"Jan.16","Peru","PER",110
2016-02-01,2016.08487518716,"Feb.16","Peru","PER",0
2016-03-01,2016.1642745558,"Mar.16","Peru","PER",0
2016-04-01,2016.24914974296,"Apr.16","Peru","PER",0
2016-05-01,2016.33128702086,"May.16","Peru","PER",16
2016-06-01,2016.41616220803,"Jun.16","Peru","PER",0
2016-07-01,2016.49829948593,"Jul.16","Peru","PER",0
2016-08-01,2016.58317467309,"Aug.16","Peru","PER",0
2016-09-01,2016.66804986025,"Sep.16","Peru","PER",0
2016-10-01,2016.75018713815,"Oct.16","Peru","PER",216
2016-11-01,2016.83506232531,"Nov.16","Peru","PER",20
2016-12-01,2016.91719960321,"Dec.16","Peru","PER",36
2017-01-01,2017,"Jan.17","Peru","PER",51
2017-02-01,2017.08487518716,"Feb.17","Peru","PER",139
2017-03-01,2017.16153664654,"Mar.17","Peru","PER",211
2017-04-01,2017.2464118337,"Apr.17","Peru","PER",208
2017-05-01,2017.3285491116,"May.17","Peru","PER",439
2017-06-01,2017.41342429876,"Jun.17","Peru","PER",185
2017-07-01,2017.49556157666,"Jul.17","Peru","PER",198
2017-08-01,2017.58043676383,"Aug.17","Peru","PER",56
2017-09-01,2017.66531195099,"Sep.17","Peru","PER",122
2017-10-01,2017.74744922889,"Oct.17","Peru","PER",127
2017-11-01,2017.83232441605,"Nov.17","Peru","PER",15
2017-12-01,2017.91446169395,"Dec.17","Peru","PER",67
2013-12-01,2013.91446169395,"Dec.13","Puerto Rico","PRI",0
2014-01-01,2014,"Jan.14","Puerto Rico","PRI",48
2014-02-01,2014.08487518716,"Feb.14","Puerto Rico","PRI",71
2014-03-01,2014.16153664654,"Mar.14","Puerto Rico","PRI",440
2014-04-01,2014.2464118337,"Apr.14","Puerto Rico","PRI",53
2014-05-01,2014.3285491116,"May.14","Puerto Rico","PRI",35
2014-06-01,2014.41342429876,"Jun.14","Puerto Rico","PRI",107
2014-07-01,2014.49556157666,"Jul.14","Puerto Rico","PRI",180
2014-08-01,2014.58043676383,"Aug.14","Puerto Rico","PRI",100
2014-09-01,2014.66531195099,"Sep.14","Puerto Rico","PRI",85
2014-10-01,2014.74744922889,"Oct.14","Puerto Rico","PRI",29
2014-11-01,2014.83232441605,"Nov.14","Puerto Rico","PRI",0
2014-12-01,2014.91446169395,"Dec.14","Puerto Rico","PRI",379
2015-01-01,2015,"Jan.15","Puerto Rico","PRI",0
2015-02-01,2015.08487518716,"Feb.15","Puerto Rico","PRI",297
2015-03-01,2015.16153664654,"Mar.15","Puerto Rico","PRI",598
2015-04-01,2015.2464118337,"Apr.15","Puerto Rico","PRI",133
2015-05-01,2015.3285491116,"May.15","Puerto Rico","PRI",49
2015-06-01,2015.41342429876,"Jun.15","Puerto Rico","PRI",61
2015-07-01,2015.49556157666,"Jul.15","Puerto Rico","PRI",165
2015-08-01,2015.58043676383,"Aug.15","Puerto Rico","PRI",76
2015-09-01,2015.66531195099,"Sep.15","Puerto Rico","PRI",64
2015-10-01,2015.74744922889,"Oct.15","Puerto Rico","PRI",36
2015-11-01,2015.83232441605,"Nov.15","Puerto Rico","PRI",99
2015-12-01,2015.91446169395,"Dec.15","Puerto Rico","PRI",61
2016-01-01,2016,"Jan.16","Puerto Rico","PRI",1
2016-02-01,2016.08487518716,"Feb.16","Puerto Rico","PRI",13
2016-03-01,2016.1642745558,"Mar.16","Puerto Rico","PRI",10
2016-04-01,2016.24914974296,"Apr.16","Puerto Rico","PRI",16
2016-05-01,2016.33128702086,"May.16","Puerto Rico","PRI",37
2016-06-01,2016.41616220803,"Jun.16","Puerto Rico","PRI",19
2016-07-01,2016.49829948593,"Jul.16","Puerto Rico","PRI",25
2016-08-01,2016.58317467309,"Aug.16","Puerto Rico","PRI",10
2016-09-01,2016.66804986025,"Sep.16","Puerto Rico","PRI",24
2016-10-01,2016.75018713815,"Oct.16","Puerto Rico","PRI",20
2016-11-01,2016.83506232531,"Nov.16","Puerto Rico","PRI",14
2016-12-01,2016.91719960321,"Dec.16","Puerto Rico","PRI",10
2017-01-01,2017,"Jan.17","Puerto Rico","PRI",0
2017-02-01,2017.08487518716,"Feb.17","Puerto Rico","PRI",3
2017-03-01,2017.16153664654,"Mar.17","Puerto Rico","PRI",2
2017-04-01,2017.2464118337,"Apr.17","Puerto Rico","PRI",2
2017-05-01,2017.3285491116,"May.17","Puerto Rico","PRI",1
2017-06-01,2017.41342429876,"Jun.17","Puerto Rico","PRI",0
2017-07-01,2017.49556157666,"Jul.17","Puerto Rico","PRI",0
2017-08-01,2017.58043676383,"Aug.17","Puerto Rico","PRI",0
2017-09-01,2017.66531195099,"Sep.17","Puerto Rico","PRI",0
2017-10-01,2017.74744922889,"Oct.17","Puerto Rico","PRI",0
2017-11-01,2017.83232441605,"Nov.17","Puerto Rico","PRI",0
2017-12-01,2017.91446169395,"Dec.17","Puerto Rico","PRI",0
2013-12-01,2013.91446169395,"Dec.13","Saint Barthelemy","BLM",8
2014-01-01,2014,"Jan.14","Saint Barthelemy","BLM",0
2014-02-01,2014.08487518716,"Feb.14","Saint Barthelemy","BLM",0
2014-03-01,2014.16153664654,"Mar.14","Saint Barthelemy","BLM",0
2014-04-01,2014.2464118337,"Apr.14","Saint Barthelemy","BLM",0
2014-05-01,2014.3285491116,"May.14","Saint Barthelemy","BLM",0
2014-06-01,2014.41342429876,"Jun.14","Saint Barthelemy","BLM",0
2014-07-01,2014.49556157666,"Jul.14","Saint Barthelemy","BLM",0
2014-08-01,2014.58043676383,"Aug.14","Saint Barthelemy","BLM",0
2014-09-01,2014.66531195099,"Sep.14","Saint Barthelemy","BLM",0
2014-10-01,2014.74744922889,"Oct.14","Saint Barthelemy","BLM",0
2014-11-01,2014.83232441605,"Nov.14","Saint Barthelemy","BLM",0
2014-12-01,2014.91446169395,"Dec.14","Saint Barthelemy","BLM",3
2015-01-01,2015,"Jan.15","Saint Barthelemy","BLM",0
2015-02-01,2015.08487518716,"Feb.15","Saint Barthelemy","BLM",0
2015-03-01,2015.16153664654,"Mar.15","Saint Barthelemy","BLM",20
2015-04-01,2015.2464118337,"Apr.15","Saint Barthelemy","BLM",0
2015-05-01,2015.3285491116,"May.15","Saint Barthelemy","BLM",0
2015-06-01,2015.41342429876,"Jun.15","Saint Barthelemy","BLM",0
2015-07-01,2015.49556157666,"Jul.15","Saint Barthelemy","BLM",0
2015-08-01,2015.58043676383,"Aug.15","Saint Barthelemy","BLM",0
2015-09-01,2015.66531195099,"Sep.15","Saint Barthelemy","BLM",0
2015-10-01,2015.74744922889,"Oct.15","Saint Barthelemy","BLM",0
2015-11-01,2015.83232441605,"Nov.15","Saint Barthelemy","BLM",0
